id,title,artist,favorite,latitude,longitude,date
33600368,High Hopes,Panic! At The Disco,false,0.0,0.0,07/17/2019 15:14:56
33385216,Last Request,Paolo Nutini,false,0.0,0.0,07/17/2019 15:11:20
33195533,Raspberry Beret,Prince & The Revolution,false,0.0,0.0,07/17/2019 15:08:11
32831978,Lost Stars,Adam Levine,false,0.0,0.0,07/17/2019 15:02:07
32587013,Castles In The Sky,Ian Van Dahl,false,0.0,0.0,07/17/2019 14:58:02
32088367,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,false,0.0,0.0,07/17/2019 14:49:44
31890545,Nothing Breaks Like a Heart,Mark Ronson,false,0.0,0.0,07/17/2019 14:46:26
31650975,I Do,Colbie Caillat,false,0.0,0.0,07/17/2019 14:42:26
31276916,Better Place,Rachel Platten,false,0.0,0.0,07/17/2019 14:36:12
30688740,I Want It,Blue October,false,0.0,0.0,07/17/2019 14:26:24
29895400,Welcome To My Life,Simple Plan,false,0.0,0.0,07/17/2019 14:13:11
28723704,Feel It Still,Portugal. The Man,false,0.0,0.0,07/17/2019 13:53:39
27807958,One,U2,false,0.0,0.0,07/17/2019 13:38:23
27093638,I Know What You Did Last Summer,Shawn Mendes,false,0.0,0.0,07/17/2019 13:26:29
26518860,The Reflex,Duran Duran,false,0.0,0.0,07/17/2019 13:16:54
26253861,Fire and the Flood,Vance Joy,false,0.0,0.0,07/17/2019 13:12:29
26025987,What Do I Know?,Ed Sheeran,false,0.0,0.0,07/17/2019 13:08:41
25178666,Into The Night,Benny Mardones,false,0.0,0.0,07/17/2019 12:54:34
22653271,The Cure,Lady Gaga,false,0.0,0.0,07/17/2019 12:12:29
22420944,Get On Your Feet,Gloria Estefan,false,0.0,0.0,07/17/2019 12:08:36
21950725,Heat,Kelly Clarkson,false,0.0,0.0,07/17/2019 12:00:46
21758686,Mayhem,Imelda May,false,0.0,0.0,07/17/2019 11:57:34
21462803,If We Ever Meet Again (Featuring Katy Perry),Timbaland,false,0.0,0.0,07/17/2019 11:52:38
21249158,Used To Be,Matt Nathanson,false,0.0,0.0,07/17/2019 11:49:04
20958474,Stay with You,The Goo Goo Dolls,false,0.0,0.0,07/17/2019 11:44:14
20864639,Drive,Oh Wonder,false,0.0,0.0,07/17/2019 11:42:40
20272927,Breathe,Faith Hill,false,0.0,0.0,07/17/2019 11:32:48
19961598,Have It All,Jason Mraz,false,0.0,0.0,07/17/2019 11:27:37
19698698,Crush (Album Version),Mandy Moore,false,0.0,0.0,07/17/2019 11:23:14
19447277,Locked Away,R. City,false,0.0,0.0,07/17/2019 11:19:03
18641260,Say Something,A Great Big World,false,0.0,0.0,07/17/2019 11:05:37
18394888,LET YOU BE RIGHT,MEGHAN TRAINOR,false,0.0,0.0,07/17/2019 11:01:30
18083629,Mr. Jones,Counting Crows,false,0.0,0.0,07/17/2019 10:56:19
17440910,Seeing Blind,"Niall Horan, Maren Morris",false,0.0,0.0,07/17/2019 10:45:36
16392906,Hungry Like The Wolf (2009 Remastered Version),Duran Duran,false,0.0,0.0,07/17/2019 10:28:08
16139578,I'm a Mess,Bebe Rexha,false,0.0,0.0,07/17/2019 10:23:55
15863976,Counting Stars,OneRepublic,false,0.0,0.0,07/17/2019 10:19:19
15446652,Lego House,Ed Sheeran,false,0.0,0.0,07/17/2019 10:12:22
15411555,Chances,Backstreet Boys,false,0.0,0.0,07/17/2019 10:11:47
15032633,I Want It All,Karmin,false,0.0,0.0,07/17/2019 10:05:28
14846476,Wild Night (Bonus Track),John Mellencamp,false,0.0,0.0,07/17/2019 10:02:22
14326690,Tell Her You Love Her,Echosmith,false,0.0,0.0,07/17/2019 09:53:42
14073806,New Light,John Mayer,false,0.0,0.0,07/17/2019 09:49:29
13837315,Soak Up The Sun,Sheryl Crow,false,0.0,0.0,07/17/2019 09:45:33
13365946,Best Fake Smile,James Bay,false,0.0,0.0,07/17/2019 09:37:41
13138060,Love Zone,Billy Ocean,false,0.0,0.0,07/17/2019 09:33:53
12852278,Sit Next to Me (Stereotypes Remix),Foster The People,false,0.0,0.0,07/17/2019 09:29:08
12560571,Perfect,One Direction,false,0.0,0.0,07/17/2019 09:24:16
12310516,Stutter,Maroon 5,false,0.0,0.0,07/17/2019 09:20:06
12076781,Live Like We're Dying,Kris Allen,false,0.0,0.0,07/17/2019 09:16:12
11800424,Livin' la Vida Loca,Ricky Martin,false,0.0,0.0,07/17/2019 09:11:36
11562811,Younger Now,Miley Cyrus,false,0.0,0.0,07/17/2019 09:07:38
11418167,Stolen Car,Beth Orton,false,0.0,0.0,07/17/2019 09:05:13
10782042,Still Falling For You,Ellie Goulding,false,0.0,0.0,07/17/2019 08:54:37
10691709,Here Comes My Girl,Tom Petty And The Heartbreakers,false,0.0,0.0,07/17/2019 08:53:07
10354921,Don't Give Up On Me,Andy Grammer,false,0.0,0.0,07/17/2019 08:47:30
9855504,Superheroes,The Script,false,0.0,0.0,07/17/2019 08:39:11
9591362,Rock & Roll,Eric Hutchinson,false,0.0,0.0,07/17/2019 08:34:47
9077658,Stranger Things,Kygo,false,0.0,0.0,07/17/2019 08:26:13
8837666,Rude,MAGIC!,false,0.0,0.0,07/17/2019 08:22:13
8621487,What Do You Mean?,Justin Bieber,false,0.0,0.0,07/17/2019 08:18:37
8015365,What Do I Know?,Ed Sheeran,false,0.0,0.0,07/17/2019 08:08:31
7661142,Clarity,Zedd,false,0.0,0.0,07/17/2019 08:02:36
7404905,Closing Time,Semisonic,false,0.0,0.0,07/17/2019 07:58:20
7195271,One Call Away,Charlie Puth,false,0.0,0.0,07/17/2019 07:54:51
6937172,Precious Love,James Morrison,false,0.0,0.0,07/17/2019 07:50:32
6775815,Walk Me Home,P!nk,false,0.0,0.0,07/17/2019 07:47:51
